Ticker,Nome,Setor,Subsetor,Segmento,Desc_Bazin,Desc_Graham,Desc_Gordon,Indice_PEG,Preco,DY,LPA,VPA,Risco,Payout,ROE,CAGR_lucros_5anos,Cresc_esperado,Media_Crescimento
EMAE4,Emae,Utilidade Pública,Energia Elétrica,Energia Elétrica,33.13866666666667,-0.3921590059457524,-1.591176470588235,-2.07,58.48,0.034,2.5,31.37,0.0881,0.795328,0.0797,0.0,0.016312358399999997,0.016312358399999997
EMBR3,Embraer,Bens Industriais,Material de Transporte,Material Aeronáutico e de Defesa,0.0,0.0,0.0,4.01,21.29,0.0,0.0,17.23,0.0881,0.0,-0.0032,0.0,-0.0032,-0.0032
ENAT3,Enauta Part,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,2.5155000000000003,-1.095194157233459,-10.294871794871796,-0.81,19.35,0.0078000000000000005,0.26,14.58,0.0881,0.5805,0.0178,0.0,0.0074671,0.0074671
ENBR3,Energias BR,Utilidade Pública,Energia Elétrica,Energia Elétrica,4.494933333333334,0.18098435980173097,5.340548845226645,-0.25,24.08,0.011200000000000002,2.06,18.65,0.0881,0.13092038834951458,0.1105,0.1437,0.09603329708737864,0.11986664854368931
ENEV3,Eneva,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,-1.0279563849213345,inf,-0.88,12.6,0.0,0.21,8.17,0.0881,0.0,0.0256,0.2828,0.0256,0.1542
ENGI11,Energisa,Utilidade Pública,Energia Elétrica,Energia Elétrica,41.631883333333334,-0.00674502555382397,3.704341739328907,-0.51,52.81,0.0473,4.14,29.54,0.0881,0.6033606280193238,0.1402,0.2477,0.0556088399516908,0.1516544199758454
ENGI3,Energisa,Utilidade Pública,Energia Elétrica,Energia Elétrica,8.345866666666668,-0.7523858705765664,5.702770745230047,-0.89,18.41,0.027200000000000002,0.83,5.91,0.0881,0.6033156626506025,0.1402,0.2477,0.05561514409638552,0.15165757204819277
ENGI4,Energisa,Utilidade Pública,Energia Elétrica,Energia Elétrica,8.3354,0.18900990671850385,3.1791373810946726,-0.41,8.52,0.0587,0.83,5.91,0.0881,0.6025590361445784,0.1402,0.2477,0.055721223132530105,0.15171061156626506
ENJU3,Enjoei,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,0.0,0.0,0.0,0.16,1.78,0.0,0.0,1.75,0.0881,0.0,-0.1245,0.0,-0.1245,-0.1245
ENMA3B,,,,,46.53495,0.05045190593200353,1.75943635493476,0.16,50.49,0.0553,5.64,22.28,0.0881,0.49505265957446815,0.2531,0.1358,0.1278021718617021,0.13180108593085105
ENMA6B,,,,,46.474466666666665,-0.5795710917165977,2.2649647719244648,0.27,83.99,0.0332,5.64,22.28,0.0881,0.49440921985815606,0.2531,0.1358,0.1279650264539007,0.13188251322695035
ENMT3,Energisa Mt,Utilidade Pública,Energia Elétrica,Energia Elétrica,27.940583333333336,-0.6411290163393575,28.335309308469807,-68.04,71.95,0.0233,5.27,16.21,0.0881,0.31810910815939286,0.325,1.9968000000000001,0.22161453984819732,1.1092072699240987
ENMT4,Energisa Mt,Utilidade Pública,Energia Elétrica,Energia Elétrica,27.880000000000003,-0.5510322878537359,26.890760442575054,-64.3,68.0,0.0246,5.27,16.21,0.0881,0.3174193548387097,0.325,1.9968000000000001,0.22183870967741937,1.1093193548387097
EPAR3,Embpar S/A,Bens Industriais,Comércio,Material de Transporte,43.74566666666667,0.5005097907725385,0.6650190114068442,-0.1,9.98,0.263,2.13,8.33,0.0881,1.2322723004694838,0.25579999999999997,0.0,-0.05941525446009394,-0.05941525446009394
EQPA3,Eqtl Para,Utilidade Pública,Energia Elétrica,Energia Elétrica,2.45375,-0.1429951598586115,8.695111741354516,0.15,7.55,0.0195,0.96,2.02,0.0881,0.153359375,0.4739,0.2802,0.4012229921875,0.34071149609375
EQPA5,Eqtl Para,Utilidade Pública,Energia Elétrica,Energia Elétrica,2.454533333333333,-0.3594829848384546,10.14967554612275,0.18,8.98,0.016399999999999998,0.96,2.02,0.0881,0.1534083333333333,0.4739,0.2802,0.4011997908333333,0.3406998954166667
EQPA6,Eqtl Para,Utilidade Pública,Energia Elétrica,Energia Elétrica,2.4597999999999995,-0.5199564774808555,11.20780128955191,0.2,10.04,0.0147,0.96,2.02,0.0881,0.15373749999999997,0.4739,0.2802,0.40104379875,0.340621899375
EQPA7,Eqtl Para,Utilidade Pública,Energia Elétrica,Energia Elétrica,2.4625,-0.13542565548868693,8.616988779513353,0.15,7.5,0.0197,0.96,2.02,0.0881,0.15390625,0.4739,0.2802,0.400963828125,0.3405819140625
EQTL3,Equatorial,Utilidade Pública,Energia Elétrica,Energia Elétrica,5.808000000000001,-0.4115763834604227,4.9943971447193265,-1.07,35.2,0.009899999999999999,1.62,17.06,0.0881,0.21511111111111111,0.0951,0.1329,0.07464293333333333,0.10377146666666666
ESPA3,Espacolaser,Consumo Cíclico,Comércio,Produtos Diversos,0.0,0.0,0.0,-0.19,1.07,0.0,0.0,2.43,0.0881,0.0,-0.023,0.0,-0.023,-0.023
ESTR3,Estrela,Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,0.0,0.0,0.0,-0.01,10.0,0.0,0.0,0.0,0.0881,0.0,-0.12380000000000001,0.0,-0.12380000000000001,-0.12380000000000001
ESTR4,Estrela,Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,0.0,0.0,0.0,-0.01,5.19,0.0,0.0,0.0,0.0881,0.0,-0.12380000000000001,0.0,-0.12380000000000001,-0.12380000000000001
ETER3,Eternit,Bens Industriais,Construção e Engenharia,Produtos para Construção,4.328149999999999,0.4812663569272326,-1.7445482866043616,-0.13,8.09,0.0321,0.94,11.5,0.0881,0.2762648936170212,0.0819,0.0,0.05927390521276596,0.05927390521276596
EUCA3,Eucatex,Materiais Básicos,Madeira e Papel,Madeira,9.86,0.5738134497596589,8.268250529729988,-0.23,17.0,0.0348,2.97,23.81,0.0881,0.19919191919191914,0.1246,0.45649999999999996,0.09978068686868688,0.2781403434343434
EUCA4,Eucatex,Materiais Básicos,Madeira e Papel,Madeira,10.83875,0.5675460004914185,7.709154335135372,-0.23,17.25,0.0377,2.97,23.81,0.0881,0.21896464646464642,0.1246,0.45649999999999996,0.09731700505050506,0.2769085025252525
EVEN3,Even,Consumo Cíclico,Construção Civil,Incorporações,8.394916666666667,0.41405123049424203,-0.34503816793893133,1.09,7.69,0.0655,0.79,9.69,0.0881,0.6375886075949367,0.08199999999999999,0.0,0.029717734177215183,0.029717734177215183
EZTC3,Eztec,Consumo Cíclico,Construção Civil,Incorporações,3.4041666666666672,0.1809408050438651,-6.047999999999998,-0.4,16.34,0.0125,0.85,20.81,0.0881,0.24029411764705885,0.0409,0.0,0.03107197058823529,0.03107197058823529
FBMC3,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0881,0.0,-0.2419,0.0,-0.2419,-0.2419
FBMC4,,,,,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0881,0.0,-0.2419,0.0,-0.2419,-0.2419
FESA3,Ferbasa,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,41.53999999999999,0.07510026886763493,1.7494393617082609,-0.2,62.0,0.04019999999999999,5.43,36.78,0.0881,0.4590055248618784,0.1476,0.1219,0.07985078453038676,0.10087539226519338
FESA4,Ferbasa,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,45.696000000000005,0.3507800596954753,1.478213687947176,-0.14,43.52,0.063,5.43,36.78,0.0881,0.5049281767955802,0.1476,0.1219,0.07307260110497237,0.09748630055248618
FHER3,Fer Heringer,Materiais Básicos,Químicos,Fertilizantes e Defensivos,0.0,0.0,0.0,0.0,7.33,0.0,0.0,0.72,0.0881,0.0,-10.3375,0.0,-10.3375,-10.3375
FIBR3,,,,,0.0,-0.1780155349184931,0.0,0.07,66.3,0.0,5.51,25.55,0.0881,0.0,0.2157,0.0,0.2157,0.2157
FIEI3,,,,,0.0,0.5064625643745286,0.0,-0.11,12.99,0.0,0.9,34.21,0.0881,0.0,0.0263,0.0,0.0263,0.0263
FIGE3,Invest Bemge,Outros,Outros,Outros,0.65945,0.8414010861951305,-25.6969696969697,-0.09,11.99,0.0033,3.81,66.67,0.0881,0.010385039370078739,0.0571,0.0,0.0565070142519685,0.0565070142519685
FIGE4,Invest Bemge,Outros,Outros,Outros,0.0,1.0,0.0,0.0,0.0,0.0,3.81,66.67,0.0881,0.0,0.0571,0.0,0.0571,0.0571
FIQE3,Unifique,Comunicações,Telecomunicações,Telecomunicações,2.5794999999999995,0.2052558931476216,-1.1915422885572147,1.71,3.85,0.04019999999999999,0.35,2.98,0.0881,0.4421999999999999,0.11900000000000001,0.0,0.06637820000000001,0.06637820000000001
FLEX3,Flex S/A,Bens Industriais,Serviços,Serviços Diversos,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0881,0.0,-0.9434999999999999,0.0,-0.9434999999999999,-0.9434999999999999
FLRY3,Fleury,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,7.245500000000002,-0.40058226127243185,-1.1466326814487326,3.35,16.85,0.0258,0.68,9.46,0.0881,0.6393088235294118,0.0721,0.031,0.02600583382352941,0.028502916911764705
FNCN3,Finansinos,Financeiro,Intermediários Financeiros,Soc. Crédito e Financiamento,8.90625,0.09898149807148716,1.7294180745508179,-0.24,14.25,0.0375,0.72,15.44,0.0881,0.7421874999999999,0.0466,0.11869999999999999,0.012014062500000006,0.06535703125
FRAS3,Fras-Le,Bens Industriais,Material de Transporte,Material Rodoviário,4.039933333333334,-0.13363628985678527,14.864704142983866,0.19,15.74,0.0154,1.2,7.14,0.0881,0.20199666666666669,0.1686,0.3835,0.134543362,0.259021681
FRIO3,Metalfrio,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,0.0,0.0,0.0,0.24,257.0,0.0,0.0,0.0,0.0881,0.0,-0.2421,0.0,-0.2421,-0.2421
FRTA3,Pomifrutas,Consumo não Cíclico,Agropecuária,Agricultura,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0881,0.0,-0.0767,0.0,-0.0767,-0.0767
FTRT3B,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.01,0.0881,0.0,-0.0095,0.0,-0.0095,-0.0095
G2DI33,G2d Invest,Financeiro,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,0.0,0.7826785608407143,0.0,-0.03,2.15,0.0,0.6,7.25,0.0881,0.0,0.08220000000000001,0.0,0.08220000000000001,0.08220000000000001
GBIO33,,,,,0.0,0.0,0.0,0.06,10.4,0.0,0.0,7.86,0.0881,0.0,-0.0883,0.0,-0.0883,-0.0883
GEPA3,Ger Paranap,Utilidade Pública,Energia Elétrica,Energia Elétrica,13.529949999999998,0.3688422300888485,0.4190551164468293,0.06,26.97,0.0301,3.61,22.48,0.0881,0.22487451523545704,0.1606,0.0694,0.12448515285318561,0.0969425764265928
GEPA4,Ger Paranap,Utilidade Pública,Energia Elétrica,Energia Elétrica,13.568133333333332,0.4027754435249319,0.4518357054874471,0.05,25.52,0.0319,3.61,22.48,0.0881,0.2255091412742382,0.1606,0.0694,0.12438323191135733,0.09689161595567866
GETT11,Getnet BR,Financeiro,Serviços Financeiros Diversos,Serviços Financeiros Diversos,0.0,-0.2869982702153207,0.0,0.13,4.81,0.0,0.32,1.94,0.0881,0.0,0.1641,0.0,0.1641,0.1641
GETT3,Getnet BR,Financeiro,Serviços Financeiros Diversos,Serviços Financeiros Diversos,0.0,0.3578387009320645,0.0,0.07,2.4,0.0,0.32,1.94,0.0881,0.0,0.1641,0.0,0.1641,0.1641
GETT4,Getnet BR,Financeiro,Serviços Financeiros Diversos,Serviços Financeiros Diversos,0.0,0.3578387009320645,0.0,0.07,2.4,0.0,0.32,1.94,0.0881,0.0,0.1641,0.0,0.1641,0.1641
GFSA3,Gafisa,Consumo Cíclico,Construção Civil,Incorporações,0.0,0.0,0.0,-0.01,14.9,0.0,0.0,26.68,0.0881,0.0,-0.1288,0.0,-0.1288,-0.1288
GGBR3,Gerdau,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,26.832,0.6467330808033335,-0.05889423076923076,-0.1,19.35,0.0832,4.63,28.8,0.0881,0.3477149028077754,0.1607,0.0,0.1048222151187905,0.1048222151187905
GGBR4,Gerdau,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,26.830799999999996,0.6246424879233353,-0.12515964240102184,-0.11,20.56,0.0783,4.63,28.8,0.0881,0.3476993520518358,0.1607,0.0,0.10482471412527,0.10482471412527
GGPS3,Gps,Bens Industriais,Serviços,Serviços Diversos,4.3239,-0.9596282521759147,-5.204225352112675,0.69,18.27,0.014199999999999999,0.88,4.39,0.0881,0.2948113636363636,0.20149999999999998,0.0,0.1420955102272727,0.1420955102272727
GMAT3,Grupo Mateus,Consumo não Cíclico,Comércio e Distribuição,Alimentos,0.0,-0.04169487141302818,inf,0.65,6.9,0.0,0.52,3.75,0.0881,0.0,0.138,0.4833,0.138,0.31065
GNDI3,Intermedica,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,0.0,0.0,0.0,35.34,66.95,0.0,0.0,11.47,0.0881,0.0,-0.0016,0.0,-0.0016,-0.0016
GOAU3,Gerdau Met,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,26.500883333333334,0.6877715255274907,0.4420519316022799,-0.09,10.07,0.15789999999999998,2.66,17.38,0.0881,0.5977642857142856,0.15289999999999998,0.0,0.061501840714285716,0.061501840714285716
GOAU4,Gerdau Met,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,26.505333333333336,0.7007939643833452,0.46541262135922334,-0.09,9.65,0.1648,2.66,17.38,0.0881,0.5978646616541353,0.15289999999999998,0.0,0.0614864932330827,0.0614864932330827
GOLL4,Gol,Bens Industriais,Transporte,Transporte Aéreo,0.0,0.0,inf,-1.99,6.75,0.0,0.03,0.0,0.0881,0.0,-0.0048,0.4144,-0.0048,0.20479999999999998
GPAR3,Celgpar,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,-3.7039425800383814,0.0,-0.96,50.0,0.0,0.55,9.13,0.0881,0.0,0.0599,0.0,0.0599,0.0599
GPIV33,GP Invest,Financeiro,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,0.0,0.0,0.0,-0.01,3.0,0.0,0.0,22.21,0.0881,0.0,-0.5477000000000001,0.0,-0.5477000000000001,-0.5477000000000001
GRAO3,Agribrasil,Consumo não Cíclico,Agropecuária,Agricultura,0.0,1.0,0.0,0.0,0.0,0.0,0.32,1.3,0.0881,0.0,0.244,0.0,0.244,0.244
GRND3,Grendene,Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,23.11995,0.03211274162107137,0.5675012272950418,-0.9,6.81,0.20370000000000002,0.57,3.86,0.0881,2.4336789473684215,0.1485,0.0,-0.21290132368421058,-0.21290132368421058
GSHP3,Generalshopp,Financeiro,Exploração de Imóveis,Exploração de Imóveis,0.0,0.0,0.0,0.02,14.5,0.0,0.0,0.0,0.0881,0.0,-0.020099999999999996,0.0,-0.020099999999999996,-0.020099999999999996
GUAR3,Guararapes,Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,0.0,0.0,0.0,0.11,5.7,0.0,0.0,9.99,0.0881,0.0,-0.032400000000000005,0.0,-0.032400000000000005,-0.032400000000000005
GUAR4,,,,,0.0,0.0,0.0,2.85,151.0,0.0,0.0,9.99,0.0881,0.0,-0.032400000000000005,0.0,-0.032400000000000005,-0.032400000000000005
HAGA3,Haga S/A,Bens Industriais,Construção e Engenharia,Produtos para Construção,0.0,0.0,0.0,0.04,2.46,0.0,0.61,0.0,0.0881,0.0,-0.1304,0.0,-0.1304,-0.1304
HAGA4,Haga S/A,Bens Industriais,Construção e Engenharia,Produtos para Construção,0.0,0.0,0.0,0.02,1.12,0.0,0.61,0.0,0.0881,0.0,-0.1304,0.0,-0.1304,-0.1304
HAPV3,Hapvida,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,0.0,0.0,0.0,-0.11,4.3,0.0,0.0,6.51,0.0881,0.0,-0.0209,0.0,-0.0209,-0.0209
HBOR3,Helbor,Consumo Cíclico,Construção Civil,Incorporações,1.522066666666667,0.6554025202546494,-1.7879746835443036,-0.38,2.89,0.0316,0.3,10.42,0.0881,0.3044133333333334,0.028999999999999998,0.0,0.02017201333333333,0.02017201333333333
HBRE3,Hbr Realty,Financeiro,Exploração de Imóveis,Exploração de Imóveis,0.0,0.6410454377089569,0.0,-0.14,5.23,0.0,0.51,18.5,0.0881,0.0,0.0276,0.0,0.0276,0.0276
HBSA3,Hidrovias,Bens Industriais,Transporte,Transporte Hidroviário,0.0,-1.0724040045358558,inf,-0.23,3.76,0.0,0.07,2.09,0.0881,0.0,0.0335,0.35340000000000005,0.0335,0.19345
HBTS5,Habitasul,Financeiro,Exploração de Imóveis,Exploração de Imóveis,48.34666666666667,0.6202092613654911,-0.4881756756756756,0.0,49.0,0.0592,11.68,63.34,0.0881,0.24835616438356167,0.1844,0.0,0.13860312328767124,0.13860312328767124
HETA3,Hercules,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,0.0,0.0,0.0,0.0,96.0,0.0,405.13,0.0,0.0881,0.0,-0.5870000000000001,0.0,-0.5870000000000001,-0.5870000000000001
HETA4,Hercules,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,0.0,0.0,0.0,0.0,6.98,0.0,405.13,0.0,0.0881,0.0,-0.5870000000000001,0.0,-0.5870000000000001,-0.5870000000000001
HGTX3,,,,,0.0,-3.0128359220345073,0.0,-1.23,37.5,0.0,0.37,10.49,0.0881,0.0,0.0351,0.0,0.0351,0.0351
HOOT3,Hoteis Othon,Consumo Cíclico,Hoteis e Restaurantes,Hotelaria,0.0,,0.0,0.0,0.0,0.0,6.88,0.0,0.0881,0.0,-0.6053000000000001,0.0,-0.6053000000000001,-0.6053000000000001
HOOT4,Hoteis Othon,Consumo Cíclico,Hoteis e Restaurantes,Hotelaria,0.0,0.0,0.0,0.03,2.69,0.0,6.88,0.0,0.0881,0.0,-0.6053000000000001,0.0,-0.6053000000000001,-0.6053000000000001
HYPE3,Hypera,Saúde,Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,20.509866666666667,0.004644857953740481,1.9797823005577293,1.32,33.44,0.0368,2.79,17.98,0.0881,0.4410724014336917,0.1553,0.1288,0.08680145605734767,0.10780072802867383
IDVL3,,,,,0.0,0.0,0.0,0.0,2.16,0.0,0.0,2.31,0.0881,0.0,-0.9438,0.0,-0.9438,-0.9438
IDVL4,,,,,0.0,0.0,0.0,0.0,2.67,0.0,0.0,2.31,0.0881,0.0,-0.9438,0.0,-0.9438,-0.9438
IFCM3,Infracomm,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,0.0,0.0,0.0,-0.23,1.59,0.0,0.0,2.14,0.0881,0.0,-0.1875,0.0,-0.1875,-0.1875
IGBR3,IGB S/A,Financeiro,Exploração de Imóveis,Exploração de Imóveis,0.0,0.0,0.0,0.0,175.99,0.0,312.87,0.0,0.0881,0.0,-0.601,0.0,-0.601,-0.601
IGSN3,Igua SA,Utilidade Pública,Água e Saneamento,Água e Saneamento,0.0,,0.0,0.0,0.0,0.0,0.0,6.26,0.0881,0.0,-0.17850000000000002,0.0,-0.17850000000000002,-0.17850000000000002
IGTA3,,,,,0.0,-1.3969749850222493,0.0,0.31,33.0,0.0,0.48,17.55,0.0881,0.0,0.0273,0.0,0.0273,0.0273
IGTI11,Iguatemi SA,Financeiro,Exploração de Imóveis,Exploração de Imóveis,6.1061000000000005,-0.9071649215678442,11.129104528732203,0.02,23.79,0.0154,0.68,10.17,0.0881,0.5387735294117647,0.067,0.2892,0.030902173529411766,0.1600510867647059
IGTI3,Iguatemi SA,Financeiro,Exploração de Imóveis,Exploração de Imóveis,0.8712000000000001,0.2909098981054325,9.862966462640678,0.01,2.97,0.0176,0.23,3.39,0.0881,0.22726956521739133,0.067,0.2892,0.051772939130434785,0.1704864695652174
IGTI4,,,,,2.6075000000000004,-1.5068841986171577,11.46900736526684,0.03,10.5,0.0149,0.23,3.39,0.0881,0.6802173913043478,0.067,0.2892,0.0214254347826087,0.15531271739130437
INEP3,Inepar,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0881,0.0,-0.2032,0.0,-0.2032,-0.2032
INEP4,Inepar,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0881,0.0,-0.2032,0.0,-0.2032,-0.2032
INNT3,Inter SA,Consumo Cíclico,Construção Civil,Incorporações,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1.94,0.0881,0.0,0.24480000000000002,0.1332,0.24480000000000002,0.189
INTB3,Intelbras,Tecnologia da Informação,Computadores e Equipamentos,Computadores e Equipamentos,3.4773666666666667,-0.29714448080397277,12.896615429479416,0.56,21.29,0.0098,1.59,7.53,0.0881,0.13122138364779873,0.21100000000000002,0.23170000000000002,0.1833122880503145,0.20750614402515727
IRBR3,Irbbrasil Re,Financeiro,Previdência e Seguros,Resseguradoras,0.0,-0.6991883081075578,0.0,-0.82,38.92,0.0,0.46,50.69,0.0881,0.0,0.009000000000000001,0.0,0.009000000000000001,0.009000000000000001
ITEC3,,,,,0.0,0.0,0.0,1.36,40.1,0.0,0.0,1.82,0.0881,0.0,-0.6275999999999999,0.0,-0.6275999999999999,-0.6275999999999999
ITSA3,Itausa,Financeiro,Intermediários Financeiros,Bancos,9.751116666666666,0.33994950339080027,1.359319294377443,-1.65,10.07,0.0581,1.34,7.72,0.0881,0.43661716417910446,0.17309999999999998,0.11130000000000001,0.097521568880597,0.1044107844402985
ITSA4,Itausa,Financeiro,Intermediários Financeiros,Bancos,9.744,0.3392940411300166,1.3599388104022319,-1.65,10.08,0.057999999999999996,1.34,7.72,0.0881,0.4362985074626865,0.17309999999999998,0.11130000000000001,0.09757672835820895,0.10443836417910449
ITUB3,ItauUnibanco,Financeiro,Intermediários Financeiros,Bancos,20.930883333333338,0.24422827827471036,0.5254665583531892,0.74,27.97,0.0449,3.25,18.73,0.0881,0.3864163076923077,0.1734,0.0654,0.10639541224615384,0.08589770612307693
ITUB4,ItauUnibanco,Financeiro,Intermediários Financeiros,Bancos,20.955000000000002,0.10831366403523207,0.4407729257233122,0.87,33.0,0.0381,3.25,18.73,0.0881,0.3868615384615385,0.1734,0.0654,0.10631820923076922,0.08585910461538461
JALL3,Jallesmachad,Consumo não Cíclico,Alimentos Processados,Açucar e Alcool,7.372966666666667,0.5748884015397803,-0.4856661045531197,0.0,7.46,0.0593,2.08,6.58,0.0881,0.21268173076923075,0.3157,0.0,0.24855637759615382,0.24855637759615382
JBSS3,JBS,Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,16.686600000000006,-0.6066770083990078,2.8358262737750355,-0.48,24.36,0.041100000000000005,0.54,18.92,0.0881,1.854066666666667,0.0287,0.1769,-0.02451171333333334,0.07619414333333333
JFEN3,,,,,0.0,0.0,0.0,0.01,2.08,0.0,0.0,0.0,0.0881,0.0,-0.0643,0.0,-0.0643,-0.0643
JHSF3,JHSF Part,Consumo Cíclico,Construção Civil,Incorporações,7.5166666666666675,0.49188408740907885,0.02328159645232829,-0.17,5.0,0.0902,0.58,7.42,0.0881,0.7775862068965518,0.0785,0.0,0.017459482758620685,0.017459482758620685
JOPA3,Josapar,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,13.6743,0.13905767231438482,-1.5760233918128654,-0.47,23.99,0.0342,0.64,53.92,0.0881,1.281965625,0.011899999999999999,0.0,-0.0033553909374999997,-0.0033553909374999997
JOPA4,Josapar,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,15.040999999999997,-0.21299919448827817,-2.2996254681647943,-0.67,33.8,0.026699999999999998,0.64,53.92,0.0881,1.4100937499999997,0.011899999999999999,0.0,-0.004880115624999996,-0.004880115624999996
JSLG3,JSL,Bens Industriais,Transporte,Transporte Rodoviário,5.2718,0.06515658778553902,-2.414728682170543,0.07,12.26,0.0258,1.3,5.88,0.0881,0.24331384615384613,0.22149999999999997,0.0,0.16760598307692307,0.16760598307692307
KEPL3,Kepler Weber,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,14.317866666666667,0.11398282461174902,-0.017321016166281705,-0.27,9.92,0.0866,1.47,3.79,0.0881,0.5844027210884354,0.3876,0.0,0.16108550530612245,0.16108550530612245
KLBN11,Klabin S/A,Materiais Básicos,Madeira e Papel,Papel e Celulose,22.5624,0.07509046497492158,4.655691664789861,-0.22,22.12,0.061200000000000004,2.56,9.93,0.0881,0.52880625,0.2581,0.4017,0.12161510687499999,0.26165755343749997
KLBN3,Klabin S/A,Materiais Básicos,Madeira e Papel,Papel e Celulose,4.517333333333333,0.07923290405535934,4.63195340722629,-0.22,4.4,0.0616,0.51,1.99,0.0881,0.5314509803921569,0.2581,0.4017,0.12093250196078431,0.26131625098039213
KLBN4,Klabin S/A,Materiais Básicos,Madeira e Papel,Papel e Celulose,4.514,0.07086229409222623,4.667677539100647,-0.23,4.44,0.061,0.51,1.99,0.0881,0.5310588235294118,0.2581,0.4017,0.12103371764705881,0.2613668588235294
KRSA3,Kora Saude,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,0.0,0.0,0.0,-0.05,1.09,0.0,0.0,1.31,0.0881,0.0,-0.20929999999999999,0.0,-0.20929999999999999,-0.20929999999999999
LAME3,,,,,0.0,-0.3434879644037961,inf,-46.97,6.6,0.0,0.31,3.46,0.0881,0.0,0.0902,0.1861,0.0902,0.13815
LAME4,,,,,0.0,-0.3373812009292335,inf,-46.75,6.57,0.0,0.31,3.46,0.0881,0.0,0.0902,0.1861,0.0902,0.13815
LAND3,Terrasantapa,Consumo não Cíclico,Agropecuária,Agricultura,22.58506666666667,-0.027011588554452615,-0.0389150943396226,0.04,15.98,0.0848,1.46,7.37,0.0881,0.9281534246575344,0.19829999999999998,0.0,0.014247175890410933,0.014247175890410933
LAVV3,Lavvi,Consumo Cíclico,Construção Civil,Incorporações,11.003083333333334,0.2982562998587793,-0.04756242568370972,0.14,7.85,0.08410000000000001,0.88,6.32,0.0881,0.7502102272727273,0.1394,0.0,0.03482069431818181,0.03482069431818181
LCAM3,Locamerica,Consumo Cíclico,Diversos,Aluguel de carros,0.0,-0.24881268441302176,inf,-1.71,24.15,0.0,1.1,15.11,0.0881,0.0,0.0729,0.5600999999999999,0.0729,0.31649999999999995
LEVE3,Metal Leve,Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas,161.91240000000002,0.05900251978283055,1.4595451592002728,0.26,34.92,0.2782,5.29,11.57,0.0881,1.8364355387523632,0.4573,0.24760000000000001,-0.3825019718714557,-0.06745098593572783
LHER3,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.76,141.54,0.0881,0.0,0.0195,0.0,0.0195,0.0195
LHER4,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.76,141.54,0.0881,0.0,0.0195,0.0,0.0195,0.0195
LIGT3,Light S/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,6.25,0.0,0.0,8.18,0.0881,0.0,-1.7347,0.0,-1.7347,-1.7347
LINX3,,,,,0.0,0.0,0.0,0.13,37.4,0.0,0.0,8.55,0.0881,0.0,-0.0481,0.0,-0.0481,-0.0481
